laptop_id,company,product,typename,inches,ram(GB),opsys,weight(kg),price_euros,touchscreen,resolution,cpu_speed(GHz),cpu_brand,gpu_brand,memory_1_sto(GB),memory_1_type,memory_2_sto(GB),memory_2_type
1186,HP,Stream 14-AX000nv,Notebook,14.0,2.0,Windows 10,1.44,249.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
1187,MSI,PL60 7RD,Gaming,15.6,8.0,Windows 10,2.2,839.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
1188,HP,250 G5,Notebook,15.6,8.0,Windows 10,1.96,679.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1189,HP,ProBook 450,Notebook,15.6,16.0,Windows 10,2.1,1159.0,0,1920x1080,1.8,Intel,Intel,512.0,SSD,0.0,NaN
1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.2,369.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4.0,Windows 10,2.1,398.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,8.0,Windows 10,2.2,709.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,4.0,Windows 10,2.0,769.0,0,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,4.0,Windows 7,2.32,825.0,0,1920x1080,2.5,Intel,Intel,1000.0,Hybrid,0.0,NaN
1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16.0,Windows 10,3.31,1305.0,0,1920x1080,2.6,Intel,Nvidia,512.0,SSD,0.0,NaN
1196,MSI,GS60 Ghost,Gaming,15.6,16.0,Windows 10,1.91,2153.37,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1197,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.07,650.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.36,1637.0,1,2560x1440,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6.0,Windows 10,1.54,831.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
1200,Dell,Vostro 5568,Notebook,15.6,8.0,Linux,1.98,895.01,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
1201,Acer,Aspire 3,Notebook,15.6,4.0,Windows 10,2.1,333.0,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
1202,HP,Pavilion 15-BC000nv,Notebook,15.6,6.0,Windows 10,2.18,799.0,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,8.0,Windows 10,2.591,909.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,16.0,Windows 10,2.09,1179.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
1205,Acer,Aspire E5-576G,Notebook,15.6,4.0,Windows 10,2.23,691.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
1206,Dell,XPS 13,Ultrabook,13.3,8.0,Linux,1.23,1099.0,1,3200x1800,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1207,Acer,Predator G9-793,Gaming,17.3,16.0,Windows 10,4.2,2599.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.4,819.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
1210,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,485.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1211,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,1163.0,0,2304x1440,1.1,Intel,Intel,256.0,FlashStorage,0.0,NaN
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,1199.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1213,HP,Pavilion Power,Notebook,15.6,12.0,Windows 10,2.21,1327.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,4.0,Windows 10,1.9,368.0,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,16.0,Windows 10,4.3,2150.0,0,1920x1080,2.6,Intel,Nvidia,512.0,SSD,1000.0,HDD
1216,Acer,Aspire 3,Notebook,15.6,4.0,Linux,2.1,272.0,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
1217,MSI,GS73VR 7RF,Gaming,17.3,16.0,Windows 10,2.43,2048.9,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1218,Dell,Inspiron 5567,Notebook,15.6,4.0,Windows 10,2.3,499.0,0,1366x768,2.0,Intel,AMD,128.0,SSD,0.0,NaN
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8.0,Windows 10,2.2,629.0,0,1366x768,2.5,Intel,Nvidia,500.0,HDD,0.0,NaN
1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,16.0,Windows 10,2.0,1285.0,1,1920x1080,1.8,Intel,Intel,512.0,SSD,0.0,NaN
1221,Dell,XPS 13,Ultrabook,13.3,16.0,Windows 10,1.2,2680.0,1,3200x1800,2.7,Intel,Intel,512.0,SSD,0.0,NaN
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,8.0,Windows 10,2.2,1169.0,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
1223,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.36,889.0,0,1920x1080,2.5,Intel,AMD,256.0,SSD,0.0,NaN
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,8.0,Windows 10,1.91,579.0,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4.0,Windows 10,2.2,299.0,0,1366x768,2.2,AMD,AMD,500.0,HDD,0.0,NaN
1226,Acer,Aspire E5-774G,Notebook,17.3,8.0,Windows 10,3.3,629.0,0,1600x900,2.0,Intel,Nvidia,1000.0,HDD,0.0,NaN
1227,Asus,Rog Strix,Gaming,15.6,16.0,Windows 10,2.2,2449.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1228,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,1279.0,0,2304x1440,1.2,Intel,Intel,512.0,FlashStorage,0.0,NaN
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,16.0,Windows 10,2.2,1749.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1230,MSI,GS73VR Stealth,Gaming,17.3,16.0,Windows 10,2.43,1948.99,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,8.0,Windows 10,2.191,999.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1232,Asus,ROG Strix,Gaming,17.3,16.0,Windows 10,2.9,1949.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,2.0,Chrome OS,1.3,174.0,0,1366x768,1.5,Intel,Intel,32.0,SSD,0.0,NaN
1234,Acer,E5 774G,Notebook,17.3,4.0,Windows 10,3.3,598.0,0,1600x900,2.0,Intel,Nvidia,1000.0,HDD,0.0,NaN
1235,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,8.0,Windows 10,2.8,539.0,0,1600x900,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8.0,Windows 10,2.6,1272.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1237,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,8.0,Windows 10,1.2,1149.0,1,1920x1080,1.3,Intel,Intel,256.0,SSD,0.0,NaN
1238,Lenovo,Thinkpad T560,Notebook,15.6,8.0,Windows 10,2.3,1529.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
1239,MSI,GP62MVR 6RF,Gaming,15.6,8.0,Windows 10,2.2,1476.11,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,6.0,Windows 10,2.1,529.0,0,1920x1080,2.7,AMD,AMD,1000.0,HDD,0.0,NaN
1241,Dell,Latitude E7270,Ultrabook,12.5,8.0,Windows 7,1.26,1713.37,1,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1242,Dell,Inspiron 5578,2 in 1 Convertible,15.0,4.0,Windows 10,2.08,509.0,1,1920x1080,2.4,Intel,Intel,500.0,HDD,0.0,NaN
1243,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.65,309.0,0,1366x768,1.6,Intel,Intel,1000.0,HDD,0.0,NaN
1244,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,1477.0,1,3200x1800,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1245,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,521.86,0,1366x768,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16.0,Windows 10,2.6,1029.0,1,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1247,MSI,GL62M 7RDX,Gaming,15.6,8.0,Windows 10,2.2,1149.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1248,Lenovo,ThinkPad Yoga,Netbook,12.5,16.0,Windows 10,1.3,1650.0,1,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
1249,Razer,Blade Pro,Gaming,14.0,16.0,Windows 10,1.95,3499.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,SSD,0.0,NaN
1250,Dell,Inspiron 3567,Notebook,15.6,8.0,Windows 10,2.3,469.01,1,1366x768,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
1251,MSI,GE72VR Apache,Gaming,17.3,16.0,Windows 10,2.7,1598.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1252,Apple,MacBook Air,Ultrabook,11.6,4.0,Mac OS X,1.08,959.0,0,1366x768,1.6,Intel,Intel,256.0,FlashStorage,0.0,NaN
1253,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.1,478.0,0,1920x1080,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
1254,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 7,1.54,2198.19,0,2560x1440,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1255,Dell,Vostro 3559,Notebook,15.6,4.0,Windows 7,2.24,737.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1256,MSI,GL62 6QF,Gaming,15.6,8.0,Windows 10,2.3,1169.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1257,Lenovo,ThinkPad 13,Notebook,13.3,16.0,Windows 10,1.4,1499.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
1258,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6.0,Windows 10,2.2,597.57,0,1920x1080,3.6,AMD,AMD,256.0,SSD,0.0,NaN
1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,8.0,Windows 10,1.45,1280.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1260,Acer,Aspire ES1-572,Notebook,15.6,4.0,Linux,2.4,361.8,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
1261,Dell,Inspiron 7779,2 in 1 Convertible,17.3,16.0,Windows 10,2.77,1799.0,1,1920x1080,2.7,Intel,Nvidia,512.0,SSD,0.0,NaN
1262,HP,EliteBook 840,Notebook,14.0,4.0,Windows 7,1.54,1099.99,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1263,Asus,Rog GL553VE-FY052T,Gaming,15.6,16.0,Windows 10,2.5,1600.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1264,Dell,Latitude 5480,Notebook,14.0,4.0,Windows 10,1.6,875.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1265,Asus,Rog GL502VS,Gaming,15.6,16.0,Windows 10,2.34,2325.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1266,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,8.0,Windows 10,2.3,573.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1267,Dell,XPS 13,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,1813.0,1,3200x1800,1.2,Intel,Intel,256.0,SSD,0.0,NaN
1268,Dell,Inspiron 3552,Notebook,15.6,4.0,Linux,2.2,324.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1269,HP,255 G6,Notebook,15.6,4.0,Windows 10,1.86,399.0,0,1366x768,2.5,AMD,AMD,500.0,HDD,0.0,NaN
1270,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,6.0,Windows 10,2.4,569.0,0,1920x1080,2.3,Intel,Nvidia,128.0,SSD,0.0,NaN
1271,Lenovo,ThinkPad L460,Notebook,14.0,8.0,Windows 10,1.9,1072.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1272,Dell,Inspiron 3552,Notebook,15.6,4.0,Windows 10,2.2,443.99,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1273,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.0,339.0,0,1366x768,1.1,Intel,Intel,1000.0,HDD,0.0,NaN
1274,Asus,Rog G752VT-GC073T,Gaming,17.3,16.0,Windows 10,4.0,1900.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1275,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.29,490.0,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
1276,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,8.0,Windows 7,2.32,895.0,0,1920x1080,2.5,Intel,AMD,1000.0,Hybrid,0.0,NaN
1277,MSI,GE62 Apache,Gaming,15.6,8.0,Windows 10,2.4,1229.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1278,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,833.01,1,1920x1080,2.3,Intel,Intel,128.0,SSD,0.0,NaN
1279,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,0,1920x1080,0.9,Intel,Intel,512.0,SSD,0.0,NaN
1280,Dell,Inspiron 3567,Notebook,15.6,6.0,Windows 10,2.3,459.0,0,1366x768,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
1281,Acer,Aspire ES1-531,Notebook,15.6,4.0,Linux,2.4,289.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1282,Dell,Inspiron 3552,Notebook,15.6,2.0,Windows 10,2.2,379.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8.0,Windows 10,2.6,899.0,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
1284,HP,Pavilion 15-AW003nv,Notebook,15.6,6.0,Windows 10,2.04,549.99,0,1920x1080,2.9,AMD,AMD,1000.0,Hybrid,0.0,NaN
1285,Dell,Inspiron 3567,Notebook,15.6,8.0,Linux,2.3,805.99,0,1366x768,2.7,Intel,AMD,1000.0,HDD,0.0,NaN
1286,HP,Stream 11-Y000na,Netbook,11.6,2.0,Windows 10,1.17,209.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4.0,Windows 10,2.2,720.32,0,1366x768,2.5,Intel,Nvidia,500.0,HDD,0.0,NaN
1288,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,1,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
1289,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,1,3200x1800,2.5,Intel,Intel,512.0,SSD,0.0,NaN
1290,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2.0,Windows 10,1.5,229.0,0,1366x768,1.6,Intel,Intel,64.0,FlashStorage,0.0,NaN
1291,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6.0,Windows 10,2.19,764.0,0,1366x768,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
1292,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.2,369.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1293,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,0,1920x1080,0.9,Intel,Intel,512.0,SSD,0.0,NaN
1294,Dell,Inspiron 3567,Notebook,15.6,6.0,Windows 10,2.3,459.0,0,1366x768,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
1295,Acer,Aspire ES1-531,Notebook,15.6,4.0,Linux,2.4,289.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1296,Dell,Inspiron 3552,Notebook,15.6,2.0,Windows 10,2.2,379.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1297,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8.0,Windows 10,2.6,899.0,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
1298,HP,Pavilion 15-AW003nv,Notebook,15.6,6.0,Windows 10,2.04,549.99,0,1920x1080,2.9,AMD,AMD,1000.0,Hybrid,0.0,NaN
1299,Dell,Inspiron 3567,Notebook,15.6,8.0,Linux,2.3,805.99,0,1366x768,2.7,Intel,AMD,1000.0,HDD,0.0,NaN
1300,HP,Stream 11-Y000na,Netbook,11.6,2.0,Windows 10,1.17,209.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
1301,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4.0,Windows 10,2.2,720.32,0,1366x768,2.5,Intel,Nvidia,500.0,HDD,0.0,NaN
1302,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,1,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
1303,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,1,3200x1800,2.5,Intel,Intel,512.0,SSD,0.0,NaN
1304,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2.0,Windows 10,1.5,229.0,0,1366x768,1.6,Intel,Intel,64.0,FlashStorage,0.0,NaN
1305,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6.0,Windows 10,2.19,764.0,0,1366x768,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
1306,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.2,369.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1307,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,0,1920x1080,0.9,Intel,Intel,512.0,SSD,0.0,NaN
1308,Dell,Inspiron 3567,Notebook,15.6,6.0,Windows 10,2.3,459.0,0,1366x768,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
1309,Acer,Aspire ES1-531,Notebook,15.6,4.0,Linux,2.4,289.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1310,Dell,Inspiron 3552,Notebook,15.6,2.0,Windows 10,2.2,379.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1311,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8.0,Windows 10,2.6,899.0,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
1312,HP,Pavilion 15-AW003nv,Notebook,15.6,6.0,Windows 10,2.04,549.99,0,1920x1080,2.9,AMD,AMD,1000.0,Hybrid,0.0,NaN
1313,Dell,Inspiron 3567,Notebook,15.6,8.0,Linux,2.3,805.99,0,1366x768,2.7,Intel,AMD,1000.0,HDD,0.0,NaN
1314,HP,Stream 11-Y000na,Netbook,11.6,2.0,Windows 10,1.17,209.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
1315,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4.0,Windows 10,2.2,720.32,0,1366x768,2.5,Intel,Nvidia,500.0,HDD,0.0,NaN
1316,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,1,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
1317,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,1,3200x1800,2.5,Intel,Intel,512.0,SSD,0.0,NaN
1318,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2.0,Windows 10,1.5,229.0,0,1366x768,1.6,Intel,Intel,64.0,FlashStorage,0.0,NaN
1319,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6.0,Windows 10,2.19,764.0,0,1366x768,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
1320,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.2,369.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
